STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geoid_n
"06","013","345116","06013345116","3451.16",Census Tract 3451.16,G5020,S,"1274878","0","+37.7642579","-121.9742235",6013345116.00000000000
"06","037","572201","06037572201","5722.01",Census Tract 5722.01,G5020,S,"1533448","20731","+33.8161800","-118.1953378",6037572201.00000095367
"06","037","572202","06037572202","5722.02",Census Tract 5722.02,G5020,S,"1553932","30275","+33.8089196","-118.1953401",6037572202.00000000000
"06","037","572301","06037572301","5723.01",Census Tract 5723.01,G5020,S,"816036","0","+33.8220235","-118.2215860",6037572301.00000000000
"06","037","572302","06037572302","5723.02",Census Tract 5723.02,G5020,S,"703569","46680","+33.8161834","-118.2105459",6037572302.00000000000
"06","037","572600","06037572600","5726",Census Tract 5726,G5020,S,"1223342","49301","+33.8071157","-118.2140846",6037572599.99999904633
"06","037","572700","06037572700","5727",Census Tract 5727,G5020,S,"1002316","72082","+33.8015490","-118.2127160",6037572700.00000000000
"06","037","572800","06037572800","5728",Census Tract 5728,G5020,S,"1074786","0","+33.7952958","-118.2212087",6037572800.00000000000
"06","037","572900","06037572900","5729",Census Tract 5729,G5020,S,"697747","74411","+33.7930319","-118.2113097",6037572900.00000000000
"06","037","573100","06037573100","5731",Census Tract 5731,G5020,S,"1139973","52679","+33.7998434","-118.1975090",6037573100.00000000000
"06","037","573201","06037573201","5732.01",Census Tract 5732.01,G5020,S,"601726","0","+33.8006191","-118.1853182",6037573201.00000000000
"06","037","573300","06037573300","5733",Census Tract 5733,G5020,S,"786715","0","+33.7932911","-118.1757078",6037573300.00000095367
"06","037","670202","06037670202","6702.02",Census Tract 6702.02,G5020,S,"2979437","0","+33.7885780","-118.3579060",6037670202.00000000000
"06","071","000606","06071000606","6.06",Census Tract 6.06,G5020,S,"970274","0","+34.0155355","-117.6740258",6071000606.00000095367
"06","071","000813","06071000813","8.13",Census Tract 8.13,G5020,S,"2704228","86983","+34.1406258","-117.6778230",6071000812.99999904633
"06","071","000603","06071000603","6.03",Census Tract 6.03,G5020,S,"2253129","0","+34.0299818","-117.6829758",6071000603.00000000000
"06","071","007903","06071007903","79.03",Census Tract 79.03,G5020,S,"2396905","0","+34.1157924","-117.1817526",6071007903.00000000000
"06","071","008710","06071008710","87.10",Census Tract 87.10,G5020,S,"1842635","0","+34.0257037","-117.0490963",6071008710.00000000000
"06","013","359105","06013359105","3591.05",Census Tract 3591.05,G5020,S,"1711697","882610","+38.0173588","-122.2874579",6013359104.99999904633
"06","037","980010","06037980010","9800.10",Census Tract 9800.10,G5020,S,"3757604","76091","+34.0786807","-118.2395140",6037980010.00000000000
"06","037","980013","06037980013","9800.13",Census Tract 9800.13,G5020,S,"5308530","0","+33.9164971","-118.3871451",6037980012.99999904633
"06","037","980014","06037980014","9800.14",Census Tract 9800.14,G5020,S,"6478839","973261","+33.7824778","-118.2384201",6037980014.00000000000
"06","037","222002","06037222002","2220.02",Census Tract 2220.02,G5020,S,"655700","0","+34.0218914","-118.3132782",6037222002.00000000000
"06","037","226001","06037226001","2260.01",Census Tract 2260.01,G5020,S,"1034766","0","+34.0244804","-118.2502706",6037226001.00000000000
"06","037","226002","06037226002","2260.02",Census Tract 2260.02,G5020,S,"2568345","0","+34.0326185","-118.2477706",6037226002.00000000000
"06","037","221402","06037221402","2214.02",Census Tract 2214.02,G5020,S,"532313","0","+34.0384431","-118.3090474",6037221402.00000000000
"06","037","400207","06037400207","4002.07",Census Tract 4002.07,G5020,S,"5426152","4865","+34.1337847","-117.7782009",6037400207.00000000000
"06","037","670403","06037670403","6704.03",Census Tract 6704.03,G5020,S,"1670296","0","+33.7751416","-118.3683617",6037670403.00000000000
"06","037","670405","06037670405","6704.05",Census Tract 6704.05,G5020,S,"1499320","0","+33.7671014","-118.3748916",6037670405.00000000000
"06","037","670406","06037670406","6704.06",Census Tract 6704.06,G5020,S,"1188181","0","+33.7630480","-118.3853116",6037670406.00000000000
"06","037","670407","06037670407","6704.07",Census Tract 6704.07,G5020,S,"1258165","0","+33.7735720","-118.3868772",6037670407.00000000000
"06","071","008709","06071008709","87.09",Census Tract 87.09,G5020,S,"2809468","0","+34.0121649","-117.0472277",6071008709.00000000000
"06","071","009905","06071009905","99.05",Census Tract 99.05,G5020,S,"9960843","123985","+34.5505662","-117.3098599",6071009905.00000000000
"06","037","402001","06037402001","4020.01",Census Tract 4020.01,G5020,S,"1458712","0","+34.0873245","-117.7243425",6037402001.00000000000
"06","037","402002","06037402002","4020.02",Census Tract 4020.02,G5020,S,"1679001","0","+34.0874081","-117.7134071",6037402002.00000000000
"06","037","402303","06037402303","4023.03",Census Tract 4023.03,G5020,S,"944282","0","+34.0671279","-117.7559081",6037402303.00000095367
"06","037","207101","06037207101","2071.01",Census Tract 2071.01,G5020,S,"300182","0","+34.0612027","-118.2448177",6037207101.00000000000
"06","037","207102","06037207102","2071.02",Census Tract 2071.02,G5020,S,"415045","0","+34.0592851","-118.2395097",6037207102.00000000000
"06","037","207301","06037207301","2073.01",Census Tract 2073.01,G5020,S,"430089","0","+34.0465369","-118.2516175",6037207301.00000000000
"06","037","207502","06037207502","2075.02",Census Tract 2075.02,G5020,S,"418374","0","+34.0527070","-118.2530840",6037207502.00000000000
"06","037","211703","06037211703","2117.03",Census Tract 2117.03,G5020,S,"184109","0","+34.0671467","-118.3115820",6037211703.00000000000
"06","037","212701","06037212701","2127.01",Census Tract 2127.01,G5020,S,"469617","0","+34.0543037","-118.3193139",6037212701.00000000000
"06","009","000503","06009000503","5.03",Census Tract 5.03,G5020,S,"46673170","128793","+38.2341994","-120.3311458",6009000503.00000000000
"06","037","533806","06037533806","5338.06",Census Tract 5338.06,G5020,S,"949588","280270","+33.9675181","-118.1714087",6037533806.00000000000
"06","037","535002","06037535002","5350.02",Census Tract 5350.02,G5020,S,"483255","0","+33.9711665","-118.2465194",6037535002.00000000000
"06","099","002401","06099002401","24.01",Census Tract 24.01,G5020,S,"792231","0","+37.5972520","-121.0018913",6099002401.00000000000
"06","099","003606","06099003606","36.06",Census Tract 36.06,G5020,S,"4439839","0","+37.5330617","-120.8609684",6099003606.00000000000
"06","099","003804","06099003804","38.04",Census Tract 38.04,G5020,S,"2945169","0","+37.4995558","-120.8633794",6099003804.00000000000
"06","037","651304","06037651304","6513.04",Census Tract 6513.04,G5020,S,"1441948","822465","+33.8113912","-118.3878823",6037651304.00000000000
"06","037","651402","06037651402","6514.02",Census Tract 6514.02,G5020,S,"1829524","1183","+33.7959818","-118.3446895",6037651402.00000095367
"06","037","670326","06037670326","6703.26",Census Tract 6703.26,G5020,S,"4039098","510091","+33.7882092","-118.4049517",6037670325.99999904633
"06","037","670328","06037670328","6703.28",Census Tract 6703.28,G5020,S,"3588165","1405511","+33.7724316","-118.4179511",6037670327.99999904633
"06","037","670416","06037670416","6704.16",Census Tract 6704.16,G5020,S,"3565039","1123792","+33.7558674","-118.4075895",6037670416.00000000000
"06","037","534002","06037534002","5340.02",Census Tract 5340.02,G5020,S,"897694","0","+33.9674778","-118.1399857",6037534002.00000000000
"06","037","534101","06037534101","5341.01",Census Tract 5341.01,G5020,S,"514818","0","+33.9718406","-118.1657900",6037534101.00000095367
"06","037","534202","06037534202","5342.02",Census Tract 5342.02,G5020,S,"583070","0","+33.9596030","-118.1611103",6037534202.00000000000
"06","071","002014","06071002014","20.14",Census Tract 20.14,G5020,S,"3973960","0","+34.1481656","-117.6279151",6071002014.00000095367
"06","071","000819","06071000819","8.19",Census Tract 8.19,G5020,S,"3303776","0","+34.1262864","-117.6325109",6071000819.00000000000
"06","071","000820","06071000820","8.20",Census Tract 8.20,G5020,S,"4489424","0","+34.1365346","-117.6436667",6071000820.00000095367
"06","071","000203","06071000203","2.03",Census Tract 2.03,G5020,S,"1471872","0","+34.0780501","-117.7025687",6071000203.00000000000
"06","049","000300","06049000300","3",Census Tract 3,G5020,S,"6124320571","467103536","+41.6379522","-120.6933431",6049000300.00000000000
"06","049","000200","06049000200","2",Census Tract 2,G5020,S,"2409365264","66821887","+41.5108055","-121.2486404",6049000200.00000095367
"06","049","000100","06049000100","1",Census Tract 1,G5020,S,"27766647","408355","+41.5074206","-120.5539218",6049000100.00000000000
"06","049","000400","06049000400","4",Census Tract 4,G5020,S,"1579503148","211091423","+41.5772357","-120.0924522",6049000400.00000000000
"06","071","001707","06071001707","17.07",Census Tract 17.07,G5020,S,"1709523","0","+34.0453933","-117.6601251",6071001706.99999904633
"06","071","001706","06071001706","17.06",Census Tract 17.06,G5020,S,"1114625","0","+34.0526203","-117.6610837",6071001706.00000000000
"06","071","002011","06071002011","20.11",Census Tract 20.11,G5020,S,"3894087","0","+34.1543248","-117.6164844",6071002011.00000000000
"06","071","000814","06071000814","8.14",Census Tract 8.14,G5020,S,"2772686","0","+34.1417760","-117.6602406",6071000814.00000000000
"06","071","000816","06071000816","8.16",Census Tract 8.16,G5020,S,"2556773","0","+34.1280250","-117.6607424",6071000816.00000000000
"06","037","543802","06037543802","5438.02",Census Tract 5438.02,G5020,S,"1355929","0","+33.8293509","-118.2697206",6037543802.00000000000
"06","109","985202","06109985202","9852.02",Census Tract 9852.02,G5020,S,"726702","0","+37.8919388","-120.5370715",6109985202.00000000000
"06","071","009904","06071009904","99.04",Census Tract 99.04,G5020,S,"8248937","0","+34.5154790","-117.3358999",6071009904.00000000000
"06","071","009906","06071009906","99.06",Census Tract 99.06,G5020,S,"2455795","0","+34.4768743","-117.3728997",6071009906.00000000000
"06","071","009911","06071009911","99.11",Census Tract 99.11,G5020,S,"4516595","0","+34.4940958","-117.3581281",6071009911.00000000000
"06","071","009910","06071009910","99.10",Census Tract 99.10,G5020,S,"4387752","0","+34.4902648","-117.3407035",6071009909.99999904633
"06","099","003605","06099003605","36.05",Census Tract 36.05,G5020,S,"3697397","25717","+37.5253050","-120.8560422",6099003605.00000095367
"06","065","040405","06065040405","404.05",Census Tract 404.05,G5020,S,"5918587","14857","+33.9917970","-117.4613506",6065040405.00000095367
"06","065","042012","06065042012","420.12",Census Tract 420.12,G5020,S,"2659377","0","+33.9108624","-117.3205531",6065042012.00000000000
"06","071","004004","06071004004","40.04",Census Tract 40.04,G5020,S,"21297229","975944","+34.0393553","-117.3591733",6071004004.00000000000
"06","071","000901","06071000901","9.01",Census Tract 9.01,G5020,S,"1826385","0","+34.1030014","-117.6395703",6071000901.00000000000
"06","071","002016","06071002016","20.16",Census Tract 20.16,G5020,S,"1816452","3447","+34.1159820","-117.6074135",6071002015.99999904633
"06","071","002027","06071002027","20.27",Census Tract 20.27,G5020,S,"1947031","0","+34.1139423","-117.5959301",6071002026.99999904633
"06","071","002103","06071002103","21.03",Census Tract 21.03,G5020,S,"861658","0","+34.1030228","-117.6080465",6071002103.00000000000
"06","071","002036","06071002036","20.36",Census Tract 20.36,G5020,S,"3203179","0","+34.1118416","-117.5607306",6071002036.00000095367
"06","071","009908","06071009908","99.08",Census Tract 99.08,G5020,S,"2233451","0","+34.4782780","-117.3565680",6071009908.00000095367
"06","071","010025","06071010025","100.25",Census Tract 100.25,G5020,S,"6887040","0","+34.4831244","-117.3247037",6071010025.00000095367
"06","071","009912","06071009912","99.12",Census Tract 99.12,G5020,S,"2824747","0","+34.5067365","-117.3135296",6071009911.99999904633
"06","071","010423","06071010423","104.23",Census Tract 104.23,G5020,S,"290392037","0","+34.2871103","-116.4273959",6071010423.00000000000
"06","071","001311","06071001311","13.11",Census Tract 13.11,G5020,S,"1537807","0","+34.0856011","-117.5989045",6071001311.00000000000
"06","071","011204","06071011204","112.04",Census Tract 112.04,G5020,S,"4000114","0","+34.2352744","-116.8619415",6071011204.00000000000
"06","037","573401","06037573401","5734.01",Census Tract 5734.01,G5020,S,"1007606","4445","+33.8128912","-118.1796451",6037573401.00000000000
"06","037","573402","06037573402","5734.02",Census Tract 5734.02,G5020,S,"2961722","0","+33.8016982","-118.1691428",6037573402.00000000000
"06","037","573403","06037573403","5734.03",Census Tract 5734.03,G5020,S,"1691754","0","+33.7986078","-118.1589591",6037573403.00000000000
"06","037","573700","06037573700","5737",Census Tract 5737,G5020,S,"1823516","1861","+33.8262637","-118.1094908",6037573700.00000000000
"06","037","621301","06037621301","6213.01",Census Tract 6213.01,G5020,S,"1560923","0","+33.8350669","-118.3797513",6037621301.00000000000
"06","037","621400","06037621400","6214",Census Tract 6214,G5020,S,"1275523","0","+33.8227505","-118.3796439",6037621400.00000000000
"06","037","650001","06037650001","6500.01",Census Tract 6500.01,G5020,S,"1584145","26087","+33.8792212","-118.3191730",6037650001.00000000000
"06","037","650101","06037650101","6501.01",Census Tract 6501.01,G5020,S,"1896574","6911","+33.8681429","-118.3164997",6037650101.00000000000
"06","037","650102","06037650102","6501.02",Census Tract 6501.02,G5020,S,"852348","0","+33.8697405","-118.3325911",6037650101.99999904633
"06","037","650200","06037650200","6502",Census Tract 6502,G5020,S,"2424180","0","+33.8628071","-118.3318539",6037650200.00000000000
"06","071","002110","06071002110","21.10",Census Tract 21.10,G5020,S,"12624662","0","+34.0907982","-117.5668156",6071002110.00000000000
"06","071","002109","06071002109","21.09",Census Tract 21.09,G5020,S,"4757163","70172","+34.0750326","-117.5692572",6071002109.00000000000
"06","071","002028","06071002028","20.28",Census Tract 20.28,G5020,S,"2091805","0","+34.1142017","-117.5827131",6071002028.00000000000
"06","071","001308","06071001308","13.08",Census Tract 13.08,G5020,S,"1077531","0","+34.0788960","-117.6153156",6071001308.00000000000
"06","071","001309","06071001309","13.09",Census Tract 13.09,G5020,S,"1302383","0","+34.0745733","-117.6247116",6071001309.00000000000
"06","071","008601","06071008601","86.01",Census Tract 86.01,G5020,S,"5140073","15096","+34.0607814","-117.1306474",6071008601.00000000000
"06","071","007603","06071007603","76.03",Census Tract 76.03,G5020,S,"1677400","0","+34.1151433","-117.2199116",6071007603.00000000000
"06","071","002801","06071002801","28.01",Census Tract 28.01,G5020,S,"1327140","0","+34.1102337","-117.4447262",6071002801.00000000000
"06","071","000903","06071000903","9.03",Census Tract 9.03,G5020,S,"1303742","0","+34.0962087","-117.6392542",6071000903.00000000000
"06","071","001901","06071001901","19.01",Census Tract 19.01,G5020,S,"1941623","0","+34.0083628","-117.6630434",6071001900.99999904633
"06","001","438204","06001438204","4382.04",Census Tract 4382.04,G5020,S,"1489859","0","+37.6270595","-122.0596257",6001438204.00000000000
"06","001","440336","06001440336","4403.36",Census Tract 4403.36,G5020,S,"1141554","0","+37.5811633","-122.0175013",6001440336.00000000000
"06","037","534301","06037534301","5343.01",Census Tract 5343.01,G5020,S,"863448","0","+33.9599735","-118.1852919",6037534301.00000000000
"06","037","534302","06037534302","5343.02",Census Tract 5343.02,G5020,S,"388013","0","+33.9593595","-118.1755664",6037534302.00000095367
"06","037","534203","06037534203","5342.03",Census Tract 5342.03,G5020,S,"753166","11524","+33.9583801","-118.1514821",6037534203.00000000000
"06","037","534404","06037534404","5344.04",Census Tract 5344.04,G5020,S,"411048","0","+33.9662404","-118.1906245",6037534404.00000000000
"06","037","534405","06037534405","5344.05",Census Tract 5344.05,G5020,S,"530210","0","+33.9660331","-118.1829301",6037534405.00000000000
"06","001","441926","06001441926","4419.26",Census Tract 4419.26,G5020,S,"408690","0","+37.5408003","-121.9787103",6001441926.00000000000
"06","001","442301","06001442301","4423.01",Census Tract 4423.01,G5020,S,"1429049","0","+37.5278226","-121.9615164",6001442301.00000000000
"06","001","442601","06001442601","4426.01",Census Tract 4426.01,G5020,S,"1181580","0","+37.5443061","-121.9976615",6001442601.00000095367
"06","071","001305","06071001305","13.05",Census Tract 13.05,G5020,S,"1178835","0","+34.0845072","-117.6279500",6071001305.00000000000
"06","071","001310","06071001310","13.10",Census Tract 13.10,G5020,S,"1417533","0","+34.0780780","-117.6369009",6071001310.00000095367
"06","071","001103","06071001103","11.03",Census Tract 11.03,G5020,S,"1672684","0","+34.0789691","-117.6560801",6071001103.00000000000
"06","071","001307","06071001307","13.07",Census Tract 13.07,G5020,S,"1281879","0","+34.0885081","-117.6198734",6071001307.00000000000
"06","071","001813","06071001813","18.13",Census Tract 18.13,G5020,S,"1549570","0","+34.0482590","-117.6422286",6071001813.00000095367
"06","001","443104","06001443104","4431.04",Census Tract 4431.04,G5020,S,"1847041","0","+37.5313774","-121.9266867",6001443103.99999904633
"06","001","444601","06001444601","4446.01",Census Tract 4446.01,G5020,S,"3055836","0","+37.5270567","-122.0162477",6001444601.00000000000
"06","037","541605","06037541605","5416.05",Census Tract 5416.05,G5020,S,"867709","0","+33.8993431","-118.2100244",6037541605.00000000000
"06","037","541801","06037541801","5418.01",Census Tract 5418.01,G5020,S,"714941","0","+33.9118044","-118.1946754",6037541801.00000095367
"06","071","000605","06071000605","6.05",Census Tract 6.05,G5020,S,"1279384","0","+34.0155079","-117.6893011",6071000605.00000000000
"06","071","001704","06071001704","17.04",Census Tract 17.04,G5020,S,"2036200","0","+34.0357980","-117.6599904",6071001704.00000000000
"06","071","001810","06071001810","18.10",Census Tract 18.10,G5020,S,"988342","0","+34.0339136","-117.6439434",6071001810.00000000000
"06","071","002013","06071002013","20.13",Census Tract 20.13,G5020,S,"2040205","0","+34.1382210","-117.6072895",6071002013.00000000000
"06","071","002101","06071002101","21.01",Census Tract 21.01,G5020,S,"1186386","0","+34.0987860","-117.6242993",6071002101.00000000000
"06","071","001101","06071001101","11.01",Census Tract 11.01,G5020,S,"791646","0","+34.0660715","-117.6629921",6071001101.00000000000
"06","071","001804","06071001804","18.04",Census Tract 18.04,G5020,S,"1522367","0","+34.0248641","-117.6438848",6071001803.99999904633
"06","001","450746","06001450746","4507.46",Census Tract 4507.46,G5020,S,"1733951","0","+37.6736928","-121.8685808",6001450746.00000000000
"06","001","451505","06001451505","4515.05",Census Tract 4515.05,G5020,S,"1373459","0","+37.6894445","-121.7246715",6001451505.00000000000
"06","001","983200","06001983200","9832",Census Tract 9832,G5020,S,"494544","146456","+37.7959455","-122.2772680",6001983200.00000095367
"06","037","541802","06037541802","5418.02",Census Tract 5418.02,G5020,S,"1094514","0","+33.9098371","-118.1867672",6037541802.00000000000
"06","037","542000","06037542000","5420",Census Tract 5420,G5020,S,"978727","0","+33.9055367","-118.2031731",6037542000.00000000000
"06","001","451506","06001451506","4515.06",Census Tract 4515.06,G5020,S,"851132","0","+37.6833516","-121.7291862",6001451506.00000000000
"06","001","451704","06001451704","4517.04",Census Tract 4517.04,G5020,S,"2005360","0","+37.6621234","-121.7900629",6001451703.99999904633
"06","071","001809","06071001809","18.09",Census Tract 18.09,G5020,S,"2351658","0","+34.0246746","-117.6035299",6071001809.00000000000
"06","071","001905","06071001905","19.05",Census Tract 19.05,G5020,S,"14639335","0","+34.0085229","-117.6258794",6071001905.00000000000
"06","071","002033","06071002033","20.33",Census Tract 20.33,G5020,S,"3203192","21276","+34.1277133","-117.5350979",6071002033.00000000000
"06","071","002023","06071002023","20.23",Census Tract 20.23,G5020,S,"1500271","0","+34.1294228","-117.5930105",6071002023.00000000000
"06","071","002018","06071002018","20.18",Census Tract 20.18,G5020,S,"2603005","0","+34.1433079","-117.5845688",6071002017.99999904633
"06","071","001806","06071001806","18.06",Census Tract 18.06,G5020,S,"1460912","0","+34.0249243","-117.6305659",6071001806.00000000000
"06","001","405902","06001405902","4059.02",Census Tract 4059.02,G5020,S,"487280","0","+37.7909447","-122.2409530",6001405902.00000000000
"06","001","410500","06001410500","4105",Census Tract 4105,G5020,S,"724476","0","+37.8100159","-122.2889571",6001410500.00000000000
"06","001","425104","06001425104","4251.04",Census Tract 4251.04,G5020,S,"1088891","0","+37.8326423","-122.2833382",6001425104.00000000000
"06","001","433104","06001433104","4331.04",Census Tract 4331.04,G5020,S,"1053445","0","+37.7142641","-122.1469937",6001433104.00000000000
"06","071","001808","06071001808","18.08",Census Tract 18.08,G5020,S,"1130298","0","+34.0255020","-117.6187363",6071001808.00000000000
"06","071","001812","06071001812","18.12",Census Tract 18.12,G5020,S,"888388","0","+34.0429009","-117.6469663",6071001812.00000000000
"06","071","002015","06071002015","20.15",Census Tract 20.15,G5020,S,"2038821","0","+34.1271062","-117.6071663",6071002015.00000000000
"06","071","002029","06071002029","20.29",Census Tract 20.29,G5020,S,"1980074","0","+34.1309473","-117.5671177",6071002028.99999904633
"06","071","002025","06071002025","20.25",Census Tract 20.25,G5020,S,"1823821","0","+34.1283043","-117.5821735",6071002025.00000095367
"06","067","009408","06067009408","94.08",Census Tract 94.08,G5020,S,"16095207","57778","+38.2713400","-121.2724996",6067009408.00000000000
"06","067","009630","06067009630","96.30",Census Tract 96.30,G5020,S,"2710541","0","+38.3865577","-121.4423204",6067009630.00000095367
"06","001","440333","06001440333","4403.33",Census Tract 4403.33,G5020,S,"2512792","0","+37.6053370","-122.0738118",6001440333.00000000000
"06","037","573800","06037573800","5738",Census Tract 5738,G5020,S,"1534012","0","+33.8242122","-118.0984125",6037573800.00000000000
"06","037","573902","06037573902","5739.02",Census Tract 5739.02,G5020,S,"686217","8639","+33.8135353","-118.0775765",6037573902.00000000000
"06","037","574000","06037574000","5740",Census Tract 5740,G5020,S,"1819895","0","+33.8144739","-118.1017387",6037574000.00000000000
"06","037","574100","06037574100","5741",Census Tract 5741,G5020,S,"1829547","9607","+33.8138403","-118.1228270",6037574100.00000000000
"06","067","009632","06067009632","96.32",Census Tract 96.32,G5020,S,"2236384","0","+38.4014918","-121.4255366",6067009632.00000095367
"06","067","009633","06067009633","96.33",Census Tract 96.33,G5020,S,"703931","0","+38.4632142","-121.4384109",6067009633.00000000000
"06","067","009635","06067009635","96.35",Census Tract 96.35,G5020,S,"8070937","105901","+38.3880766","-121.4631786",6067009635.00000000000
"06","067","009636","06067009636","96.36",Census Tract 96.36,G5020,S,"2967622","0","+38.4013466","-121.4434549",6067009636.00000000000
"06","071","002019","06071002019","20.19",Census Tract 20.19,G5020,S,"2496319","0","+34.1435784","-117.5671666",6071002019.00000000000
"06","001","441524","06001441524","4415.24",Census Tract 4415.24,G5020,S,"1680736","0","+37.5594780","-122.0506929",6001441524.00000095367
"06","001","442602","06001442602","4426.02",Census Tract 4426.02,G5020,S,"1320301","0","+37.5481902","-122.0049849",6001442602.00000000000
"06","001","443322","06001443322","4433.22",Census Tract 4433.22,G5020,S,"1148283","0","+37.4829830","-121.9198352",6001443322.00000000000
"06","037","574201","06037574201","5742.01",Census Tract 5742.01,G5020,S,"1279087","15561","+33.8039240","-118.1276823",6037574201.00000000000
"06","037","574202","06037574202","5742.02",Census Tract 5742.02,G5020,S,"1336503","3008","+33.8019004","-118.1433453",6037574202.00000000000
"06","037","574300","06037574300","5743",Census Tract 5743,G5020,S,"2450925","30093","+33.7994363","-118.1180820",6037574300.00000000000
"06","037","650300","06037650300","6503",Census Tract 6503,G5020,S,"1872026","0","+33.8661962","-118.3493205",6037650300.00000000000
"06","037","650501","06037650501","6505.01",Census Tract 6505.01,G5020,S,"990300","0","+33.8537982","-118.3586792",6037650501.00000000000
"06","037","650502","06037650502","6505.02",Census Tract 6505.02,G5020,S,"1332936","0","+33.8530265","-118.3702822",6037650502.00000000000
"06","037","650602","06037650602","6506.02",Census Tract 6506.02,G5020,S,"1239070","0","+33.8423057","-118.3596025",6037650602.00000000000
"06","037","650603","06037650603","6506.03",Census Tract 6506.03,G5020,S,"1281780","0","+33.8441205","-118.3697532",6037650602.99999904633
"06","037","650701","06037650701","6507.01",Census Tract 6507.01,G5020,S,"2006328","0","+33.8317827","-118.3529869",6037650701.00000000000
"06","071","002107","06071002107","21.07",Census Tract 21.07,G5020,S,"1443034","0","+34.1006231","-117.5866987",6071002107.00000000000
"06","071","002038","06071002038","20.38",Census Tract 20.38,G5020,S,"2047737","0","+34.1139317","-117.4954860",6071002037.99999904633
"06","071","002305","06071002305","23.05",Census Tract 23.05,G5020,S,"5328617","0","+34.1139657","-117.4711132",6071002304.99999904633
"06","071","002304","06071002304","23.04",Census Tract 23.04,G5020,S,"9816981","0","+34.1357381","-117.4712111",6071002304.00000000000
"06","071","002035","06071002035","20.35",Census Tract 20.35,G5020,S,"2155900","0","+34.1202031","-117.5626734",6071002035.00000000000
"06","071","002604","06071002604","26.04",Census Tract 26.04,G5020,S,"1092584","0","+34.0358616","-117.4928817",6071002604.00000000000
"06","071","002705","06071002705","27.05",Census Tract 27.05,G5020,S,"2823267","0","+34.1440145","-117.3931019",6071002705.00000000000
"06","071","003509","06071003509","35.09",Census Tract 35.09,G5020,S,"1949167","0","+34.1031820","-117.3776534",6071003509.00000000000
"06","071","003404","06071003404","34.04",Census Tract 34.04,G5020,S,"1013147","0","+34.1082848","-117.4050566",6071003403.99999904633
"06","067","009639","06067009639","96.39",Census Tract 96.39,G5020,S,"2849249","0","+38.4298959","-121.4080981",6067009639.00000000000
"06","067","004501","06067004501","45.01",Census Tract 45.01,G5020,S,"1802495","0","+38.5180285","-121.4711734",6067004501.00000095367
"06","067","004502","06067004502","45.02",Census Tract 45.02,G5020,S,"2702032","0","+38.5025521","-121.4629263",6067004502.00000000000
"06","067","004701","06067004701","47.01",Census Tract 47.01,G5020,S,"1401597","0","+38.5002139","-121.4394835",6067004701.00000000000
"06","067","004702","06067004702","47.02",Census Tract 47.02,G5020,S,"1539656","0","+38.5068873","-121.4469045",6067004702.00000095367
"06","067","005204","06067005204","52.04",Census Tract 52.04,G5020,S,"3714763","0","+38.5497903","-121.3854151",6067005204.00000000000
"06","067","005510","06067005510","55.10",Census Tract 55.10,G5020,S,"647412","0","+38.5851649","-121.4060948",6067005510.00000000000
"06","067","005904","06067005904","59.04",Census Tract 59.04,G5020,S,"2606819","0","+38.6206259","-121.3564193",6067005904.00000000000
"06","029","004702","06029004702","47.02",Census Tract 47.02,G5020,S,"6380404","0","+35.6752697","-119.2157446",6029004702.00000095367
"06","029","004603","06029004603","46.03",Census Tract 46.03,G5020,S,"1958572","0","+35.7673126","-119.3223086",6029004603.00000000000
"06","029","003205","06029003205","32.05",Census Tract 32.05,G5020,S,"4078265","0","+35.2885017","-119.0427006",6029003205.00000000000
"06","071","004101","06071004101","41.01",Census Tract 41.01,G5020,S,"3960231","0","+34.1657154","-117.3477060",6071004101.00000000000
"06","071","004104","06071004104","41.04",Census Tract 41.04,G5020,S,"5650961","732489","+34.1524361","-117.3464052",6071004104.00000095367
"06","001","450745","06001450745","4507.45",Census Tract 4507.45,G5020,S,"7311185","0","+37.6824592","-121.8526303",6001450745.00000000000
"06","001","981900","06001981900","9819",Census Tract 9819,G5020,S,"3741388","1420107","+37.8033573","-122.3198955",6001981899.99999904633
"06","071","002704","06071002704","27.04",Census Tract 27.04,G5020,S,"16488918","0","+34.1528529","-117.4302248",6071002704.00000000000
"06","071","002207","06071002207","22.07",Census Tract 22.07,G5020,S,"7970614","0","+34.0931841","-117.5314837",6071002207.00000000000
"06","071","003605","06071003605","36.05",Census Tract 36.05,G5020,S,"1298173","0","+34.0813583","-117.3921170",6071003605.00000095367
"06","071","003609","06071003609","36.09",Census Tract 36.09,G5020,S,"2186009","0","+34.0768407","-117.3768768",6071003609.00000000000
"06","071","003611","06071003611","36.11",Census Tract 36.11,G5020,S,"643986","0","+34.0814165","-117.3615997",6071003611.00000000000
"06","071","004301","06071004301","43.01",Census Tract 43.01,G5020,S,"1421690","0","+34.1115350","-117.3460354",6071004301.00000000000
"06","071","004505","06071004505","45.05",Census Tract 45.05,G5020,S,"1680427","0","+34.1720190","-117.2851984",6071004505.00000000000
"06","001","428700","06001428700","4287",Census Tract 4287,G5020,S,"7749248","4534587","+37.7801283","-122.3050028",6001428700.00000000000
"06","001","403701","06001403701","4037.01",Census Tract 4037.01,G5020,S,"173947","0","+37.8112134","-122.2586656",6001403701.00000000000
